"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.239994167E-1,-1.695973206E-1,-1.087488556E0,1.071172485E0
4.339244167E-1,-5.068460083E-1,-8.487350464E-1,7.466473389E-1
4.438494167E-1,-6.971003723E-1,-9.559121704E-1,6.789880371E-1
4.537744167E-1,-2.157762909E0,-2.473456421E0,1.902543640E-1
4.636994167E-1,-4.410727844E0,-4.960684204E0,7.226971436E-1
4.736254167E-1,-3.531306610E0,-4.525988159E0,4.596341858E0
4.835504167E-1,3.700305176E-1,-1.016536102E0,6.624773712E0
4.934754167E-1,2.035467224E0,2.753673706E0,5.332510986E0
5.034004167E-1,-1.564546509E0,3.917952576E0,7.374863892E0
5.133254167E-1,-2.925067291E0,1.943857727E0,1.203212906E1
5.232504167E-1,-1.453477478E-1,2.814447327E0,1.308174637E1
5.331764167E-1,3.642076263E0,3.233126678E0,1.442640015E1
5.431014167E-1,5.209317169E0,2.796933746E0,1.436293213E1
5.530264167E-1,3.976929932E0,2.003134460E0,1.499731293E1
5.629507917E-1,2.164798279E0,2.416125641E0,1.174547516E1
5.728757917E-1,-2.814147949E-2,3.144510956E0,9.859546967E0
5.828007917E-1,-1.032103729E0,2.868335266E0,9.762997742E0
5.927267917E-1,-1.685494995E0,2.054477692E0,9.025631104E0
6.026517917E-1,-1.472937012E0,2.214494934E0,8.186027069E0
6.125767917E-1,-1.463207245E0,2.065255280E0,5.378615112E0
6.225017917E-1,-3.956272888E-1,1.994901581E0,5.650150452E0
6.324267917E-1,1.867067413E0,2.699486389E0,1.055230637E1
6.423517917E-1,2.595303040E0,2.945125580E0,1.405861496E1
6.522777917E-1,3.106639709E0,2.241588593E0,1.569516174E1
6.622027917E-1,2.218835907E0,2.683769073E0,1.506512192E1
6.721277917E-1,-1.483415222E-1,1.728455658E0,1.275796967E1
6.820527917E-1,-1.308728485E0,7.024891663E-1,1.279554153E1
6.919777917E-1,-6.388714600E-1,8.485853577E-1,1.467667969E1
7.019037917E-1,-2.869532776E-1,1.153650970E0,1.460767319E1
7.118287917E-1,-3.724255371E-1,1.235680389E0,1.242371475E1
7.217537917E-1,1.914518738E-1,1.379231873E0,1.196222443E1
7.316787917E-1,5.526507568E-1,2.146685944E0,1.143561951E1
7.416037917E-1,-3.664379883E-1,2.152074738E0,1.057146652E1
7.515287917E-1,6.436614990E-2,2.302511902E0,8.331973572E0
7.614547917E-1,2.291884003E0,2.199076996E0,6.925198975E0
7.713797917E-1,4.376000061E0,1.314266968E0,7.599097595E0
7.813047917E-1,4.787494354E0,9.954299927E-1,6.317612457E0
7.912297917E-1,1.758393402E0,1.467398529E0,5.273982697E0
8.011547917E-1,-1.230441284E-1,1.948797455E0,5.482199707E0
8.110797917E-1,3.065175934E0,1.767374725E0,4.136647797E0
8.210057917E-1,5.231022034E0,1.650018768E0,4.145030365E0
8.309307917E-1,5.285508728E0,1.565444641E0,4.028572540E0
8.408557917E-1,4.922214203E0,4.580474854E-1,4.199666748E0
8.507807917E-1,5.683531036E0,-3.592529297E-2,3.962709503E0
8.607057917E-1,5.332211609E0,-3.891906738E-2,3.598217468E0
8.706307917E-1,4.109703827E0,-5.089416504E-2,3.233575745E0
8.805567917E-1,6.462511139E0,1.137484589E0,3.493435364E0
8.904817917E-1,9.407487030E0,2.872077484E0,4.165238342E0
9.004067917E-1,1.115166000E1,4.202959900E0,4.649930420E0
9.103317917E-1,1.067654800E1,4.018244019E0,4.855003967E0
9.202567917E-1,8.449179840E0,2.946023712E0,5.746699677E0
9.301817917E-1,5.363047485E0,9.180409241E-1,5.885910187E0
9.401077917E-1,2.794089661E0,-2.729573822E0,5.262456665E0
9.500327917E-1,3.684438171E0,-1.487905884E0,4.377197571E0
9.599577917E-1,3.363355865E0,1.945055237E0,5.695206757E0
9.698827917E-1,2.370320892E0,-9.415420532E-1,5.062921600E0
9.798077917E-1,4.046235809E0,-3.486100616E0,5.447022858E0
9.897327917E-1,5.418582001E0,-3.915856934E0,6.939269714E0
9.996587917E-1,7.056625671E0,-3.725003815E0,6.450536041E0
1.009583792E0,8.491541748E0,-3.945495300E0,7.007677460E0
1.019508792E0,1.082982925E1,-3.545377350E0,7.771539001E0
1.029433792E0,1.203242844E1,-3.238814850E0,8.367449799E0
1.039358792E0,1.120494919E1,-3.412304077E0,8.684041443E0
1.049284792E0,1.159803177E1,-3.529660034E0,6.720275116E0
1.059209792E0,1.281664764E1,-3.554508362E0,5.611081696E0
1.069134792E0,1.478520401E1,-3.060385895E0,6.532415771E0
1.079059792E0,1.644225815E1,-2.229014740E0,7.196584625E0
1.088984792E0,1.796519119E1,-1.588047638E0,6.806795197E0
1.098909792E0,1.948722610E1,6.843768311E-1,3.078498230E0
1.108835792E0,1.954006622E1,3.349135437E0,-6.619085541E0
1.118760792E0,1.757345581E1,-1.001417542E-1,-1.171538773E1
1.128685792E0,1.222163498E1,-3.257525940E0,-8.863218842E0
1.138610792E0,1.171838150E1,-3.801045685E0,-5.470523987E0
1.148535792E0,1.132544861E1,-2.995271301E0,-3.608845367E0
1.158460792E0,1.115600098E1,-3.585344238E0,-1.851050720E0
1.168386792E0,1.035801041E1,-2.946772156E0,5.616320801E-1
1.178311792E0,1.117620895E1,-3.948189697E0,-4.495152283E-1
1.188236792E0,1.160476776E1,-4.060605927E0,-4.502636719E-1
1.198161792E0,1.013093262E1,-2.061063995E0,1.502874756E0
1.208086792E0,8.672964478E0,-2.149080963E0,1.333726501E0
1.218011792E0,7.067403259E0,-2.034569092E0,6.002517700E-2
1.227937792E0,5.885161743E0,-1.717229004E0,-3.487747192E-2
1.237862792E0,5.803282013E0,-2.004032593E0,-7.351213074E-1
1.247787792E0,5.402864685E0,-2.013912048E0,-1.000968475E0
1.257712792E0,5.434149628E0,-2.867886200E0,1.202000427E-1
1.267637792E0,8.341254272E0,-4.781357117E0,2.792742462E0
1.277562792E0,1.098251175E1,-6.012995911E0,4.775070190E0
1.287488792E0,1.294373337E1,-6.293811951E0,4.095782776E0
1.297413792E0,1.414288971E1,-5.939349060E0,2.214045868E0
1.307338792E0,1.360161530E1,-5.691165161E0,-2.948867798E-2
1.317263792E0,1.129087051E1,-5.782624969E0,-3.932322693E-1
1.327188792E0,8.855734406E0,-6.266568604E0,5.336402893E-1
1.337113792E0,8.205785980E0,-6.530769196E0,2.526146851E0
1.347039792E0,8.888067169E0,-6.226002960E0,3.812122650E0
1.356964792E0,8.487200775E0,-5.951324158E0,3.746858368E0
1.366889792E0,7.797734528E0,-5.819448395E0,4.671335907E0
1.376814792E0,7.383994904E0,-5.669310608E0,5.181774445E0
1.386739792E0,6.617139587E0,-5.301675110E0,4.926255798E0
1.396665792E0,5.006039886E0,-4.785398712E0,4.255051575E0
1.406590792E0,4.462819519E0,-3.652704163E0,3.624862061E0
1.416515792E0,5.294490051E0,-3.135529633E0,2.898722076E0
1.426440792E0,7.315736847E0,-3.352428589E0,3.447630615E0
1.436365792E0,8.530760193E0,-3.443738708E0,3.464695129E0
1.446290792E0,9.895172882E0,-3.718267822E0,3.495980072E0
1.456216792E0,1.071367081E1,-4.847968597E0,2.873125305E0
1.466141792E0,9.690997467E0,-5.822891235E0,2.689307556E0
1.476066792E0,9.648934937E0,-5.358706512E0,3.256627808E0
1.485991792E0,9.842332764E0,-5.154082031E0,4.355343018E0
1.495916792E0,9.859397278E0,-5.123695221E0,5.699098663E0
1.505841792E0,9.664502563E0,-4.569098511E0,7.906408539E0
1.515767792E0,8.068820801E0,-4.073928223E0,5.943390656E0
1.525692792E0,6.030808868E0,-3.963308258E0,1.924098816E0
1.535617792E0,4.377796326E0,-4.478686523E0,1.427281952E0
1.545542792E0,2.922971649E0,-4.604425049E0,1.496587830E0
1.555467792E0,2.074086914E0,-4.409530334E0,2.691253510E0
1.564784542E0,-3.415148163E0,6.680158539E0,4.139641571E0
1.574708542E0,-3.068618774E0,6.618935852E0,3.719764709E0
1.584633542E0,-3.065625000E0,6.620582428E0,3.828738098E0
1.594558542E0,-3.628155212E0,6.493945770E0,4.217330017E0
1.604482542E0,-4.421355743E0,6.282435608E0,5.178032227E0
1.614407542E0,-4.414170685E0,5.986650696E0,5.424270172E0
1.624331542E0,-4.067491608E0,5.841003571E0,4.768034821E0
1.634256542E0,-3.533102875E0,5.788313141E0,3.792363739E0
1.644180542E0,-3.280278625E0,6.108048248E0,3.391197968E0
1.654105542E0,-3.177891541E0,6.408772888E0,3.908821564E0
1.664029542E0,-2.795586548E0,6.503226471E0,4.522844696E0
1.673954542E0,-2.771037598E0,6.629264374E0,4.908742218E0
1.683879542E0,-3.053350525E0,6.975045319E0,5.756728821E0
1.693803542E0,-2.906954956E0,7.247478790E0,6.114484863E0
1.703728542E0,-2.588866425E0,7.105723572E0,5.748196564E0
1.713652542E0,-2.222428436E0,7.175927582E0,5.602998505E0
1.723577542E0,-2.111658783E0,7.018754425E0,5.309458923E0
1.733501542E0,-2.294578400E0,6.940317535E0,5.537734222E0
1.743426542E0,-2.360740814E0,6.832691345E0,6.331084442E0
1.753350542E0,-2.566413116E0,6.932833099E0,7.277865601E0
1.763275542E0,-2.545756073E0,7.000492401E0,8.119415588E0
1.773200542E0,-2.614762573E0,7.149432678E0,8.452772369E0
